Id,PostId,Score,CreationDate,UserId
791,931,0,2010-07-28 18:18:25,561
792,929,1,2010-07-28 18:20:32,88
793,929,0,2010-07-28 18:26:20,560
795,935,0,2010-07-28 18:41:44,560
796,928,0,2010-07-28 18:44:11,
797,904,0,2010-07-28 18:44:58,223
798,929,1,2010-07-28 18:45:07,88
799,926,0,2010-07-28 18:53:16,559
801,439,0,2010-07-28 19:13:50,89
802,290,0,2010-07-28 19:19:36,253
803,917,1,2010-07-28 19:23:52,196
804,936,1,2010-07-28 19:36:06,319
805,917,0,2010-07-28 19:42:06,287
806,918,0,2010-07-28 20:40:34,110
808,939,0,2010-07-28 20:55:03,88
810,898,0,2010-07-28 21:35:46,87
811,944,6,2010-07-28 21:58:10,88
812,948,0,2010-07-28 22:59:28,569
813,949,0,2010-07-28 23:03:58,
814,917,0,2010-07-28 23:06:39,9426
815,682,0,2010-07-28 23:08:37,9426
817,918,0,2010-07-29 00:21:10,5
818,928,0,2010-07-29 00:26:04,1356
819,928,0,2010-07-29 00:53:56,
820,939,0,2010-07-29 00:55:08,559
821,944,3,2010-07-29 02:45:20,319
822,808,0,2010-07-29 03:30:12,482
823,917,0,2010-07-29 03:47:12,287
824,952,0,2010-07-29 04:15:57,
825,957,0,2010-07-29 04:20:42,
826,955,1,2010-07-29 04:36:54,190
827,917,0,2010-07-29 05:35:37,9426
828,603,0,2010-07-29 07:43:01,88
829,707,0,2010-07-29 07:49:16,88
830,707,1,2010-07-29 07:50:50,88
831,644,2,2010-07-29 08:00:22,88
832,934,1,2010-07-29 08:09:31,88
833,922,0,2010-07-29 08:17:05,88
834,962,0,2010-07-29 08:59:46,88
835,955,0,2010-07-29 10:33:19,88
836,750,3,2010-07-29 11:22:35,582
837,955,0,2010-07-29 11:30:08,5
838,607,7,2010-07-29 11:30:57,223
840,955,0,2010-07-29 11:45:13,190
841,955,0,2010-07-29 11:53:06,88
843,955,0,2010-07-29 13:18:13,5
844,929,0,2010-07-29 13:25:38,
845,966,0,2010-07-29 13:47:51,56
846,980,0,2010-07-29 14:06:54,
847,980,0,2010-07-29 14:07:59,
848,966,0,2010-07-29 14:08:04,334
849,980,0,2010-07-29 14:11:05,
850,947,0,2010-07-29 14:12:49,
851,905,3,2010-07-29 14:14:16,6
852,944,1,2010-07-29 14:16:46,
853,981,0,2010-07-29 14:18:32,
854,980,0,2010-07-29 14:19:04,
855,981,0,2010-07-29 14:21:07,8
856,981,0,2010-07-29 14:25:18,334
857,981,0,2010-07-29 14:31:10,8
858,983,0,2010-07-29 14:38:55,210
860,980,0,2010-07-29 15:11:17,
861,982,0,2010-07-29 15:11:55,
862,984,0,2010-07-29 15:12:12,
863,980,0,2010-07-29 15:17:06,
864,911,0,2010-07-29 15:25:23,506
866,963,3,2010-07-29 15:36:54,287
867,982,0,2010-07-29 15:43:10,287
869,685,0,2010-07-29 15:48:02,
870,971,0,2010-07-29 16:10:48,582
871,944,0,2010-07-29 16:13:58,88
872,981,0,2010-07-29 16:24:46,
873,948,0,2010-07-29 16:28:03,287
874,997,0,2010-07-29 17:31:51,605
875,982,0,2010-07-29 17:52:51,601
876,981,0,2010-07-29 18:21:06,8
877,993,0,2010-07-29 18:33:14,8
878,730,1,2010-07-29 18:48:03,549
879,971,0,2010-07-29 18:55:47,339
882,138,3,2010-07-29 19:17:06,1356
884,981,0,2010-07-29 19:29:56,
885,763,0,2010-07-29 19:39:40,5
886,981,0,2010-07-29 20:07:35,8
887,993,0,2010-07-29 20:44:37,506
888,899,1,2010-07-29 20:54:53,3807
890,926,1,2010-07-29 21:19:19,128
891,1004,0,2010-07-29 21:21:41,608
892,1004,0,2010-07-29 21:50:42,196
893,1001,0,2010-07-29 21:53:37,196
894,981,0,2010-07-29 22:09:51,
895,1001,0,2010-07-29 22:13:58,88
896,1004,0,2010-07-29 22:15:59,88
898,1004,0,2010-07-29 23:25:52,608
899,1012,1,2010-07-29 23:32:38,159
900,965,0,2010-07-29 23:32:42,438
901,1023,3,2010-07-29 23:55:06,
902,1004,4,2010-07-30 00:20:42,88
903,1004,0,2010-07-30 00:42:25,608
904,429,1,2010-07-30 01:24:13,1356
905,871,0,2010-07-30 02:00:21,
906,997,0,2010-07-30 03:47:01,25
907,957,0,2010-07-30 03:51:27,25
908,1027,0,2010-07-30 06:42:57,108
909,971,0,2010-07-30 06:49:40,582
910,1012,0,2010-07-30 06:51:57,196
911,949,1,2010-07-30 07:04:38,190
912,916,0,2010-07-30 10:11:17,56
914,981,0,2010-07-30 10:45:12,8
915,916,0,2010-07-30 10:48:57,88
917,445,0,2010-07-30 11:33:28,159
918,1012,5,2010-07-30 11:36:04,159
921,1031,0,2010-07-30 13:10:35,159
922,21,0,2010-07-30 13:43:17,614
923,1040,0,2010-07-30 14:29:26,
924,1027,0,2010-07-30 14:44:55,
927,1027,0,2010-07-30 17:16:03,108
928,1045,0,2010-07-30 17:20:19,247
929,1019,0,2010-07-30 17:40:15,88
930,1019,0,2010-07-30 17:59:24,190
931,1049,0,2010-07-30 18:35:19,334
932,949,0,2010-07-30 18:43:31,511
933,949,0,2010-07-30 19:52:01,87
934,1051,0,2010-07-30 22:45:06,
935,1051,0,2010-07-30 22:47:15,
937,1051,0,2010-07-30 23:33:50,251
939,934,0,2010-07-30 23:41:56,39
940,628,0,2010-07-31 00:09:58,251
941,628,0,2010-07-31 00:13:14,461
942,628,0,2010-07-31 00:34:57,
943,728,0,2010-07-31 01:07:04,253
944,1053,2,2010-07-31 02:04:28,
946,1055,1,2010-07-31 02:26:27,1356
947,1055,0,2010-07-31 03:04:58,159
948,1051,0,2010-07-31 04:27:08,
949,1015,0,2010-07-31 04:34:21,
951,1051,0,2010-07-31 04:54:33,251
952,894,0,2010-07-31 05:18:59,251
953,1019,0,2010-07-31 06:14:49,223
954,728,0,2010-07-31 06:19:15,223
955,1015,0,2010-07-31 06:49:42,108
956,659,0,2010-07-31 10:37:32,438
957,1061,0,2010-07-31 10:44:50,88
958,1061,0,2010-07-31 10:58:19,339
959,255,4,2010-07-31 11:01:22,339
960,213,8,2010-07-31 12:36:14,88
961,963,0,2010-07-31 15:45:10,339
962,1062,0,2010-07-31 15:48:18,601
963,1061,0,2010-07-31 15:48:24,339
964,1065,0,2010-07-31 17:15:21,493
965,827,0,2010-07-31 18:14:41,13
966,823,0,2010-07-31 18:26:15,13
967,827,0,2010-07-31 18:28:48,88
968,1066,0,2010-07-31 18:40:22,88
969,1066,0,2010-07-31 18:45:20,634
971,1066,0,2010-07-31 18:58:00,88
972,1066,0,2010-07-31 19:01:45,634
973,1066,0,2010-07-31 19:08:22,601
974,1068,0,2010-07-31 19:12:59,634
975,1068,0,2010-07-31 19:13:25,634
976,1068,0,2010-07-31 19:25:14,493
977,1068,0,2010-07-31 19:36:44,634
978,1068,0,2010-07-31 19:40:30,634
979,1068,0,2010-07-31 19:57:37,493
980,893,2,2010-07-31 20:12:29,493
981,1068,0,2010-07-31 20:20:15,634
982,1070,0,2010-07-31 20:41:58,39
983,1068,0,2010-07-31 20:44:17,634
985,1026,0,2010-08-01 01:54:35,253
986,1072,1,2010-08-01 01:55:20,253
987,1070,0,2010-08-01 01:57:42,
988,1026,1,2010-08-01 02:54:39,159
989,282,4,2010-08-01 02:58:57,87
991,1073,1,2010-08-01 03:17:33,87
997,1051,0,2010-08-01 04:34:25,251
998,1070,0,2010-08-01 04:37:58,251
999,1026,0,2010-08-01 05:14:48,251
1001,282,0,2010-08-01 09:29:48,81
1002,1081,0,2010-08-01 09:35:29,88
1003,825,2,2010-08-01 10:32:26,87
1006,226,1,2010-08-01 11:51:45,1356
1007,282,0,2010-08-01 12:08:34,1356
1008,1072,0,2010-08-01 12:12:41,603
1011,1086,0,2010-08-01 14:40:31,642
1012,981,0,2010-08-01 14:50:13,
1014,632,0,2010-08-01 15:34:01,88
1015,632,0,2010-08-01 15:58:24,88
1016,1069,0,2010-08-01 17:59:05,251
1017,1069,0,2010-08-01 18:51:44,39
1018,1069,0,2010-08-01 19:09:46,39
1019,113,0,2010-08-01 19:11:47,39
1020,1040,0,2010-08-01 20:12:49,168
1021,1095,0,2010-08-01 22:58:47,
1022,1094,0,2010-08-01 23:08:31,647
1023,1094,0,2010-08-01 23:13:24,
1024,1094,0,2010-08-01 23:14:44,647
1025,1093,0,2010-08-01 23:16:12,
1026,1094,0,2010-08-01 23:17:14,647
1027,1094,0,2010-08-01 23:23:32,
1028,1094,0,2010-08-01 23:39:34,647
1029,1094,0,2010-08-02 00:04:19,
1030,219,0,2010-08-02 00:27:47,646
1031,146,0,2010-08-02 00:38:33,1356
1032,167,0,2010-08-02 00:43:29,1356
1033,1094,0,2010-08-02 01:14:41,647
1035,1093,0,2010-08-02 01:43:26,647
1036,1094,0,2010-08-02 02:07:56,647
1037,1094,0,2010-08-02 02:14:54,
1038,1094,0,2010-08-02 02:19:15,647
1039,910,2,2010-08-02 05:03:16,30
1040,1081,0,2010-08-02 06:09:19,144
1041,146,0,2010-08-02 06:13:21,144
1042,910,1,2010-08-02 06:42:56,88
1043,1025,0,2010-08-02 07:53:58,
1045,146,0,2010-08-02 11:01:14,1356
1046,1113,0,2010-08-02 15:19:49,652
1047,1114,0,2010-08-02 15:26:48,88
1048,1026,0,2010-08-02 16:20:19,253
1049,1115,3,2010-08-02 16:38:41,88
1050,1118,0,2010-08-02 17:32:45,474
1051,1118,0,2010-08-02 17:37:02,474
1052,1118,0,2010-08-02 17:58:52,
1053,1126,2,2010-08-02 18:28:30,
1054,763,0,2010-08-02 18:32:24,438
1055,1126,2,2010-08-02 19:18:14,5
1056,1128,0,2010-08-02 19:29:21,88
1057,1126,1,2010-08-02 20:27:48,253
1058,1115,0,2010-08-02 20:30:33,253
1059,1133,0,2010-08-02 20:33:00,253
1060,1144,0,2010-08-02 20:57:49,667
1061,1144,0,2010-08-02 20:58:18,667
1062,1132,2,2010-08-02 21:03:44,668
1065,1147,1,2010-08-02 21:37:03,667
1066,1142,1,2010-08-02 21:42:06,71
1067,1142,1,2010-08-02 21:47:31,
1068,886,2,2010-08-02 21:47:52,668
1069,1142,0,2010-08-02 21:53:14,667
1070,1148,0,2010-08-02 22:02:16,667
1071,1148,1,2010-08-02 22:06:07,
1072,1148,0,2010-08-02 22:06:34,667
1073,1148,0,2010-08-02 22:09:22,667
1074,1147,0,2010-08-02 22:24:42,
1075,108,0,2010-08-02 22:31:03,582
1076,1147,0,2010-08-02 22:38:45,667
1077,1147,0,2010-08-02 22:40:16,667
1078,1147,0,2010-08-02 22:44:41,
1079,1026,0,2010-08-02 23:12:30,159
1080,1128,1,2010-08-02 23:49:07,251
1081,1069,0,2010-08-02 23:49:50,251
1082,1098,0,2010-08-02 23:52:10,251
1083,795,0,2010-08-03 01:08:43,159
1084,1126,0,2010-08-03 01:44:08,251
1086,1149,1,2010-08-03 02:29:31,253
1087,1026,2,2010-08-03 02:38:20,251
1088,1153,0,2010-08-03 03:06:39,438
1089,1153,0,2010-08-03 03:45:06,159
1090,538,0,2010-08-03 06:41:21,511
1091,1160,0,2010-08-03 08:28:02,5
1092,795,0,2010-08-03 08:58:14,
1093,1160,0,2010-08-03 08:58:48,
1102,1171,0,2010-08-03 12:39:56,364
1103,1061,1,2010-08-03 13:23:24,159
1104,353,0,2010-08-03 13:36:15,187
1105,1170,2,2010-08-03 13:52:52,601
1106,1175,0,2010-08-03 14:07:10,8
1107,1171,2,2010-08-03 14:08:29,279
1108,1176,0,2010-08-03 14:12:15,442
1109,1176,0,2010-08-03 14:18:07,334
1110,1173,3,2010-08-03 14:41:26,601
1111,1170,0,2010-08-03 14:44:25,319
1112,1175,0,2010-08-03 14:57:26,71
1113,1176,0,2010-08-03 14:58:29,668
1115,1175,0,2010-08-03 14:59:02,71
1116,1180,2,2010-08-03 14:59:46,247
1118,1182,0,2010-08-03 15:10:49,364
1119,1176,0,2010-08-03 15:14:10,88
1120,1176,0,2010-08-03 15:18:15,334
1121,1173,0,2010-08-03 15:20:39,8
1122,1182,0,2010-08-03 15:26:43,8
1123,1179,0,2010-08-03 15:34:58,8
1124,1121,0,2010-08-03 15:40:01,162
1126,1182,0,2010-08-03 15:46:09,364
1127,1153,0,2010-08-03 15:59:18,667
1128,1180,0,2010-08-03 16:44:18,319
1129,1173,0,2010-08-03 18:36:41,88
1130,1182,0,2010-08-03 19:20:49,287
1131,752,1,2010-08-03 19:29:45,223
1132,1187,0,2010-08-03 19:40:35,573
1133,595,0,2010-08-03 19:57:01,61
1134,1193,0,2010-08-03 20:10:46,455
1135,1194,2,2010-08-03 20:33:45,
1136,1194,3,2010-08-03 20:39:24,29
1137,1194,2,2010-08-03 20:41:09,
1138,1160,1,2010-08-03 20:42:08,29
1139,1194,1,2010-08-03 20:44:41,11
1140,1194,1,2010-08-03 20:49:23,223
1141,1194,1,2010-08-03 20:52:48,5
1142,595,0,2010-08-03 20:53:23,223
1143,1194,0,2010-08-03 20:59:14,29
1144,1194,0,2010-08-03 21:18:07,11
1145,1194,1,2010-08-03 21:19:05,
1146,1194,0,2010-08-03 21:46:16,29
1147,1194,4,2010-08-03 22:17:23,88
1148,1031,0,2010-08-03 22:22:05,608
1149,608,1,2010-08-03 23:19:47,88
1150,1153,0,2010-08-03 23:40:47,159
1151,608,0,2010-08-04 00:05:11,196
1152,1153,0,2010-08-04 00:21:03,667
1153,109,0,2010-08-04 00:38:26,196
1154,1185,1,2010-08-04 00:43:19,196
1155,1205,0,2010-08-04 01:25:01,
1156,1182,0,2010-08-04 01:40:54,364
1157,1206,1,2010-08-04 02:34:10,
1158,1210,0,2010-08-04 03:16:52,253
1159,1206,1,2010-08-04 05:15:22,159
1160,1181,0,2010-08-04 06:49:26,634
1161,1178,0,2010-08-04 06:51:10,634
1162,1212,0,2010-08-04 07:04:35,634
1163,562,0,2010-08-04 07:07:48,438
1164,1216,0,2010-08-04 07:16:39,698
1165,1216,0,2010-08-04 08:12:41,159
1166,752,0,2010-08-04 09:17:53,127
1167,1222,0,2010-08-04 09:28:38,88
1168,934,0,2010-08-04 09:38:57,88
1169,1176,0,2010-08-04 09:54:30,88
1170,1222,0,2010-08-04 09:59:17,159
1172,1223,1,2010-08-04 10:09:10,159
1173,1223,0,2010-08-04 10:10:59,
1174,1223,0,2010-08-04 10:12:49,
1176,1224,1,2010-08-04 10:41:18,8
1177,1223,1,2010-08-04 10:46:15,5
1178,1222,0,2010-08-04 10:54:35,88
1179,1223,0,2010-08-04 11:09:19,5
1180,1222,0,2010-08-04 11:21:07,159
1181,1205,0,2010-08-04 11:22:20,442
1182,1126,0,2010-08-04 11:41:05,660
1183,718,1,2010-08-04 12:01:14,442
1185,1223,1,2010-08-04 12:30:40,247
1186,1228,1,2010-08-04 12:35:14,159
1187,1183,2,2010-08-04 12:39:43,8
1188,1099,0,2010-08-04 12:42:04,
1189,1223,0,2010-08-04 13:18:51,127
1190,1170,8,2010-08-04 13:29:34,229
1191,1164,8,2010-08-04 13:38:31,229
1192,1223,0,2010-08-04 13:39:08,
1193,1223,0,2010-08-04 13:39:26,5
1194,1223,0,2010-08-04 13:46:53,127
1195,1223,0,2010-08-04 13:49:44,
1196,1234,0,2010-08-04 13:53:00,127
1197,1183,0,2010-08-04 13:55:26,88
1199,1235,0,2010-08-04 14:01:02,127
1200,1224,0,2010-08-04 14:01:59,88
1201,1206,0,2010-08-04 14:20:30,88
1202,825,1,2010-08-04 14:40:38,196
1203,830,1,2010-08-04 14:44:16,196
1204,1238,0,2010-08-04 14:48:00,729
1205,1238,0,2010-08-04 14:49:37,
1206,1214,0,2010-08-04 14:49:55,667
1208,1224,0,2010-08-04 15:18:46,
1209,1241,0,2010-08-04 15:19:32,
1210,1243,0,2010-08-04 15:28:24,
1211,1210,0,2010-08-04 15:55:25,485
1212,1245,0,2010-08-04 16:10:44,5
1213,1241,0,2010-08-04 16:54:06,88
1214,1210,0,2010-08-04 17:02:58,287
1215,1183,0,2010-08-04 17:20:09,253
1216,1031,0,2010-08-04 17:25:16,223
1217,1183,2,2010-08-04 17:30:20,582
1219,1254,1,2010-08-04 17:35:31,59
1220,1255,0,2010-08-04 17:43:38,738
1221,1249,2,2010-08-04 17:44:19,223
1222,1210,1,2010-08-04 18:13:20,485
1223,1214,1,2010-08-04 18:14:17,667
1224,1257,0,2010-08-04 18:29:49,
1226,1102,0,2010-08-04 19:18:37,287
1227,1102,0,2010-08-04 19:23:49,287
1228,1249,0,2010-08-04 19:24:01,
1229,1256,0,2010-08-04 19:37:59,88
1230,1249,0,2010-08-04 19:40:09,223
1231,1263,1,2010-08-04 19:49:36,253
1232,1160,0,2010-08-04 20:14:47,253
1233,1263,0,2010-08-04 20:33:25,88
1235,1268,0,2010-08-04 21:19:03,223
1236,1269,0,2010-08-04 21:43:04,170
1237,1268,1,2010-08-04 21:45:44,170
1238,1261,0,2010-08-04 21:45:48,279
1239,1263,0,2010-08-04 21:49:38,196
1240,1263,0,2010-08-04 22:10:15,196
1241,1265,0,2010-08-04 22:21:18,196
1242,1243,0,2010-08-04 22:23:54,732
1243,1274,4,2010-08-04 22:26:35,287
1244,1263,1,2010-08-04 22:29:35,88
1245,1256,0,2010-08-04 22:32:32,196
1246,1263,0,2010-08-04 22:35:12,88
1247,1194,0,2010-08-04 22:37:49,88
1248,1261,0,2010-08-04 22:50:19,
1250,1170,9,2010-08-05 00:22:37,319
1251,1277,0,2010-08-05 00:33:10,273
1252,752,0,2010-08-05 00:36:02,753
1253,823,4,2010-08-05 00:50:10,753
1254,1277,1,2010-08-05 00:57:48,159
1255,823,2,2010-08-05 01:02:53,753
1256,1273,0,2010-08-05 01:14:49,588
1257,1228,0,2010-08-05 01:15:13,588
1258,1099,0,2010-08-05 01:16:54,588
1259,1099,1,2010-08-05 01:33:43,
1260,1271,1,2010-08-05 01:43:35,253
1261,1261,0,2010-08-05 03:08:28,279
1262,1278,0,2010-08-05 03:10:53,279
1263,1271,1,2010-08-05 03:15:46,485
1264,1274,0,2010-08-05 03:37:28,196
1265,1214,1,2010-08-05 04:04:43,159
1266,1278,0,2010-08-05 04:34:52,588
1267,1277,0,2010-08-05 04:47:04,273
1268,1274,0,2010-08-05 04:55:59,273
1269,1268,1,2010-08-05 05:27:53,223
1270,1286,0,2010-08-05 05:32:45,601
1271,1256,0,2010-08-05 05:33:21,223
1273,1286,1,2010-08-05 07:21:32,88
1274,752,3,2010-08-05 07:25:08,127
1275,1245,0,2010-08-05 07:27:53,127
1276,1256,0,2010-08-05 07:51:58,196
1277,1263,0,2010-08-05 07:58:09,196
1278,1286,3,2010-08-05 07:59:42,196
1279,1286,0,2010-08-05 08:04:02,196
1280,1286,0,2010-08-05 09:19:40,88
1281,1289,2,2010-08-05 10:09:06,159
1283,1261,0,2010-08-05 10:26:27,
1284,1289,0,2010-08-05 10:28:07,760
1285,1290,0,2010-08-05 10:40:03,8
1286,1289,0,2010-08-05 10:46:38,88
1287,1291,0,2010-08-05 10:53:24,760
1288,1289,0,2010-08-05 10:56:34,760
1289,1290,0,2010-08-05 11:11:21,88
1290,1289,1,2010-08-05 11:13:42,88
1291,1289,0,2010-08-05 11:39:43,760
1292,1287,0,2010-08-05 11:41:58,59
1293,1245,0,2010-08-05 11:43:48,334
1294,1294,1,2010-08-05 11:44:55,56
1295,1294,3,2010-08-05 12:12:39,495
1296,1298,0,2010-08-05 12:24:21,762
1297,1295,0,2010-08-05 12:52:48,438
1298,1291,0,2010-08-05 13:00:10,8
1299,1295,0,2010-08-05 13:03:44,159
1300,1295,1,2010-08-05 13:12:07,88
1301,1295,0,2010-08-05 13:15:49,159
1302,1273,0,2010-08-05 13:18:39,666
1303,1289,0,2010-08-05 13:21:43,88
1304,1294,0,2010-08-05 13:24:00,88
1310,1309,0,2010-08-05 14:32:32,
1311,1293,0,2010-08-05 14:33:26,88
1312,1308,0,2010-08-05 14:41:27,8
1313,1309,0,2010-08-05 14:42:33,5
1314,1309,0,2010-08-05 14:45:02,765
1315,1308,0,2010-08-05 14:50:57,765
1316,1308,2,2010-08-05 14:53:30,8
1317,1291,2,2010-08-05 15:16:13,601
1318,1308,0,2010-08-05 15:21:10,765
1319,1290,2,2010-08-05 15:34:43,196
1320,1311,0,2010-08-05 15:38:04,8
1322,1311,0,2010-08-05 15:45:53,
1324,1312,0,2010-08-05 16:11:28,
1325,1311,0,2010-08-05 16:15:05,
1326,1214,0,2010-08-05 16:17:41,667
1327,1312,0,2010-08-05 16:30:06,643
1328,1291,1,2010-08-05 16:39:07,88
1329,1297,2,2010-08-05 16:48:36,88
1330,1295,1,2010-08-05 16:55:49,88
1331,1284,0,2010-08-05 17:52:15,253
1333,1153,0,2010-08-05 18:33:56,667
1337,1316,0,2010-08-05 19:40:33,775
1338,1316,0,2010-08-05 19:42:41,775
1339,1315,1,2010-08-05 19:43:35,776
1340,1316,0,2010-08-05 19:45:12,
1341,1315,1,2010-08-05 19:53:13,775
1342,1316,0,2010-08-05 19:55:28,775
1343,1318,0,2010-08-05 19:57:17,775
1344,1315,0,2010-08-05 20:12:16,56
1345,138,1,2010-08-05 21:05:06,776
1346,1321,1,2010-08-05 21:46:47,334
1347,1321,1,2010-08-05 21:52:29,334
1348,1315,0,2010-08-05 22:04:39,88
1349,1315,0,2010-08-05 22:07:20,174
1352,1326,0,2010-08-05 23:48:22,1356
1354,1322,3,2010-08-06 00:57:28,287
1355,1297,2,2010-08-06 01:17:00,530
1357,1322,0,2010-08-06 02:14:34,776
1359,1337,4,2010-08-06 02:44:34,159
1360,1214,0,2010-08-06 03:01:01,159
1361,1340,0,2010-08-06 03:08:39,781
1363,1340,0,2010-08-06 03:42:37,159
1364,1214,0,2010-08-06 03:55:59,667
1365,1339,0,2010-08-06 03:57:38,667
1367,1304,0,2010-08-06 06:18:16,762
1368,1327,0,2010-08-06 06:35:35,438
1369,1346,30,2010-08-06 07:15:51,582
1370,1349,1,2010-08-06 07:47:25,144
1372,1355,0,2010-08-06 09:48:44,114
1373,1356,1,2010-08-06 09:57:54,114
1374,1164,1,2010-08-06 10:36:18,438
1375,1355,2,2010-08-06 11:04:58,253
1376,1318,2,2010-08-06 11:21:01,247
1377,1355,0,2010-08-06 11:47:54,292
1378,1355,0,2010-08-06 12:21:39,
1379,1355,0,2010-08-06 12:45:52,253
1380,1365,0,2010-08-06 12:55:07,650
1381,1355,0,2010-08-06 12:58:32,8
1382,752,0,2010-08-06 14:19:16,223
1383,1275,0,2010-08-06 14:28:13,223
1384,1369,3,2010-08-06 14:28:50,8
1385,1275,0,2010-08-06 14:53:04,
1386,1264,0,2010-08-06 15:02:18,684
1387,1350,2,2010-08-06 15:08:53,
1388,1355,0,2010-08-06 15:10:40,582
1389,1359,1,2010-08-06 15:21:35,485
1390,1359,0,2010-08-06 15:46:26,253
1391,1340,0,2010-08-06 15:49:03,781
1392,1282,0,2010-08-06 15:59:51,287
1393,1340,0,2010-08-06 16:16:17,603
1395,1234,0,2010-08-06 16:25:05,603
1396,1374,0,2010-08-06 17:24:55,74
1397,1365,0,2010-08-06 17:53:04,650
1398,1374,1,2010-08-06 17:53:36,88
1399,1338,7,2010-08-06 18:30:34,253
1400,1374,0,2010-08-06 18:31:09,253
1401,1338,3,2010-08-06 18:33:19,253
1402,1372,0,2010-08-06 18:46:05,791
1403,1365,0,2010-08-06 19:13:44,89
1404,1368,26,2010-08-06 19:25:07,196
1405,1316,0,2010-08-06 20:15:00,291
1406,1376,0,2010-08-06 21:33:34,795
1407,1376,0,2010-08-06 21:46:02,
1408,1275,0,2010-08-06 22:19:00,170
1409,1335,0,2010-08-06 23:50:07,729
1410,786,7,2010-08-07 00:36:13,509
1411,485,0,2010-08-07 08:36:28,183
1412,1371,27,2010-08-07 09:17:31,521
1413,1383,0,2010-08-07 09:32:00,223
1414,1378,0,2010-08-07 09:35:06,223
1415,165,1,2010-08-07 09:47:53,521
1416,1391,2,2010-08-07 09:50:59,582
1417,618,0,2010-08-07 10:03:20,521
1418,823,26,2010-08-07 14:34:40,174
1419,1391,2,2010-08-07 15:57:56,287
1420,1391,0,2010-08-07 16:11:08,795
1421,1390,0,2010-08-07 16:14:18,795
1422,1378,0,2010-08-07 17:25:37,71
1423,1396,0,2010-08-07 18:43:22,88
1424,1393,0,2010-08-07 22:20:11,170
1425,1405,1,2010-08-08 01:37:27,601
1426,1391,2,2010-08-08 03:49:01,183
1427,1337,2,2010-08-08 11:49:27,183
1428,1408,0,2010-08-08 18:13:13,223
1429,1405,0,2010-08-08 18:17:59,196
1430,1414,0,2010-08-08 18:40:26,196
1431,1408,0,2010-08-08 19:21:26,61
1432,242,0,2010-08-08 19:27:36,223
1433,1414,0,2010-08-08 20:09:07,603
1434,1364,0,2010-08-08 20:11:57,114
1435,1414,0,2010-08-08 20:17:42,603
1436,1414,0,2010-08-08 21:29:05,196
1437,1414,0,2010-08-08 21:36:55,196
1438,1414,0,2010-08-08 21:46:14,603
1439,1421,0,2010-08-08 22:06:43,196
1440,1421,0,2010-08-08 22:14:26,196
1441,1414,0,2010-08-08 23:19:29,196
1443,608,0,2010-08-08 23:40:54,196
1444,1424,0,2010-08-09 00:20:36,455
1445,219,2,2010-08-09 01:12:09,154
1446,1424,0,2010-08-09 01:39:46,1356
1447,1425,0,2010-08-09 01:59:02,1356
1448,1425,0,2010-08-09 02:00:12,805
1450,1419,0,2010-08-09 06:33:34,183
1451,1429,0,2010-08-09 06:38:02,170
1452,1430,0,2010-08-09 06:51:17,352
1453,1430,0,2010-08-09 06:59:16,223
1454,1421,0,2010-08-09 07:09:45,196
1455,1421,0,2010-08-09 07:15:08,196
1456,430,0,2010-08-09 07:24:50,223
1457,1408,0,2010-08-09 07:30:30,223
1458,1431,0,2010-08-09 07:44:33,352
1459,1431,0,2010-08-09 07:45:28,352
1460,1431,0,2010-08-09 08:05:01,223
1461,833,0,2010-08-09 08:06:15,223
1462,76,0,2010-08-09 08:18:24,223
1463,1431,0,2010-08-09 08:24:15,352
1464,1431,0,2010-08-09 08:32:42,223
1465,1425,0,2010-08-09 08:41:22,1356
1466,501,0,2010-08-09 09:03:43,521
1467,497,0,2010-08-09 09:08:36,521
1468,1431,0,2010-08-09 09:11:45,352
1469,1291,1,2010-08-09 10:49:45,582
1470,1438,0,2010-08-09 10:56:26,
1471,1203,0,2010-08-09 11:21:10,223
1472,6,3,2010-08-09 11:34:49,223
1473,1421,0,2010-08-09 12:22:15,601
1474,1421,0,2010-08-09 12:22:37,601
1475,1421,0,2010-08-09 12:24:55,601
1476,1421,0,2010-08-09 12:25:27,601
1477,1406,0,2010-08-09 12:32:10,223
1478,1393,0,2010-08-09 12:34:34,223
1479,1393,0,2010-08-09 12:55:23,352
1480,1386,0,2010-08-09 13:09:08,442
1481,338,3,2010-08-09 13:36:23,223
1482,6,10,2010-08-09 14:17:51,5
1483,76,0,2010-08-09 14:37:42,5
1484,1441,0,2010-08-09 14:41:14,223
1485,1447,0,2010-08-09 15:03:53,223
1486,1408,0,2010-08-09 15:05:47,61
1489,1410,0,2010-08-09 16:24:53,251
1490,1452,0,2010-08-09 16:44:36,251
1492,1452,0,2010-08-09 16:55:57,
1493,1386,1,2010-08-09 17:02:43,795
1494,1452,0,2010-08-09 17:13:21,251
1495,1421,0,2010-08-09 17:16:52,196
1496,1421,0,2010-08-09 17:25:19,196
1497,1428,0,2010-08-09 17:46:42,394
1498,1428,0,2010-08-09 17:47:52,394
1499,1457,0,2010-08-09 18:05:55,
1500,847,0,2010-08-09 18:08:39,500
1501,1456,0,2010-08-09 18:13:10,253
1502,497,0,2010-08-09 18:20:12,190
1503,1463,0,2010-08-09 19:23:41,148
1504,1458,5,2010-08-09 20:21:27,291
1505,1203,0,2010-08-09 21:01:31,196
1506,1468,0,2010-08-09 21:50:44,174
